original,substitution,total_substitutions
ɾ,ð,29
ɹ,ʌ,29
p,b,29
s,ð,29
ʌ,ɔ,29
t,n,29
t,ʌ,28
t,s,27
l̩,ʊ,27
ʒ,z,27
ɪ,d,27
b,v,26
ʊ,l,26
ʊ,ɛ,26
ã,a,26
ɑ,ɹ̩,26
z,ð,26
ʌ,s,25
ʊ,u,25
ɪ,w,24
i,æ,24
ɪ,ɹ,24
ʌ,ð,24
b,p,24
t,θ,24
u,ʊ,24
ʌ,e,23
ɛ,ɑ,23
l,ð,23
ʊ,n,23
o,ɪ,23
i,j,22
æ,a,22
n,ɾ,22
a,e,22
ɑ̃,ɑ,21
e,æ,21
e,ʌ,21
ɛ,ð,21
ʌ,d,21
ɪ,s,21
s,ʃ,21
z,ʒ,20
t,ɪ,20
ɑ,ɛ,20
ð,ɛ,20
n,t,20
ð,d,20
m,b,20
i,u,19
d,ɪ,19
ʒ,ɪ,19
ɪ,l,19
ʊ,ð,18
j,n,18
l,ʊ,18
ɪ,ɾ̃,18
ʃ,d,18
ɾ̃,m,17
ɾ,t,17
p,f,17
ɪ,ɑ,17
ɹ,v,17
ʊ,ɾ,17
ʊ,w,17
ɾ̃,ʌ,17
θ,t,16
ʊ,ʔ,16
ɾ,ɾ̃,16
j,ʌ,16
ʌ,ɾ,15
ʌ,ɹ,15
d,z,15
m,p,15
m,ʌ,15
ð,z,15
ɛ,n,15
s,θ,15
u,ɹ̩,15
t,k,15
n̩,m̩,14
o,a,14
æ,e,14
ɛ,i,14
d,ɛ,14
f,p,14
v,w,14
d,s,14
æ,æ̃,14
ŋ,m,14
j,ɡ,13
ɾ̃,ɛ,13
ĩ,i,13
ɛ,h,13
ɪ,j,13
æ,i,13
h,ɛ,13
z,t,13
d,b,13
s,ɪ,13
s,d,13
w,b,13
ʊ,ɑ,13
ʊ,z,13
ɾ,ʔ,13
l,ɪ,13
v,ʌ,12
ʊ,s,12
d,ʔ,12
ɪ,m,12
u,ɛ,12
β,p,12
ɛ,t,12
h,ɪ,12
ð,b,12
l,n,12
t,ɛ,12
ʌ,w,12
ð,l,12
h,ʌ,12
a,o,11
ɔ̃,ɔ,11
ʃ,ɪ,11
ɪ,o,11
m,v,11
ɛ,o,11
θ,s,11
ʌ,l,11
m̩,n̩,11
ʌ,z,11
e,a,11
z,ʌ,11
ɹ,ɾ,11
ʊ,t,11
w,ɪ,10
ʌ,v,10
ʌ,b,10
v,ɪ,10
t,p,10
m,w,10
ɪ,v,10
w,ɹ,10
ʔ,p,10
ɹ̩,ɑ,10
j,d,10
ʌ,m,10
ɛ̃,ʌ,10
ʔ,ʌ,10
ɾ̃,ɪ,10
ʒ,ʃ,10
j,s,10
ɪ,ʔ,10
a,i,10
ɑ,ɪ,10
ʊ,a,9
k,ʔ,9
ɹ,ɛ,9
v,d,9
ɔ,ɛ,9
o,n,9
n,æ,9
ʃ,z,9
b,ʔ,9
ʊ,l̩,9
ð,ɾ,9
j,æ,9
o,w,9
æ,ð,9
b,m,9
w,l,9
e,ð,9
l,w,9
t,f,9
ɪ,h,9
ð,ɪ,9
l,l̩,9
ɪ,ɡ,9
ɹ,t,9
ŋ,ɾ̃,9
ɹ,ʃ,8
a,ɹ,8
j,t,8
n̩,m,8
ð,æ,8
ʊ,d,8
ʊ,ɾ̃,8
o,u,8
t,ʒ,8
j,u,8
ɔ,ʊ,8
d,ʃ,8
s,ɛ,8
ɔ,w,8
ɪ,l̩,8
ɪ̃,i,8
n,z,8
o,õ,8
ɡ,ʌ,8
ɛ,v,8
ʊ,ʊ̃,8
ɛ,ɾ,8
ŋ,ʊ,8
n,j,7
ɪ,θ,7
ʊ̃,o,7
ɛ,ʊ,7
n̩,t,7
w,ʊ,7
l̩,ɪ,7
õ,ʌ,7
t,z,7
p,t,7
i,ɹ̩,7
ɾ̃,ð,7
z,d,7
ɛ,ɛ̃,7
ɪ,ŋ,7
ð,s,7
b,w,7
o,ɑ,7
ɾ,n,7
ɛ̃,ɪ,7
æ,t,7
ɔ,ɪ,7
ɪ,f,7
n,s,7
w,v,7
ɹ,n,7
ɹ̩,ʊ,7
ʊ,ɹ,7
ʌ,k,7
ʌ,h,7
l,ɾ,7
ʔ,ʊ,7
n,b,7
ɹ̩,i,7
ʌ,j,7
ʒ,d,7
f,θ,7
ɹ,s,7
z,ɪ,7
ʔ,k,7
m,ɛ,7
ɹ,l,7
ɛ,d,7
ʌ,f,7
p,ʔ,7
ʃ,t,7
ɹ,z,7
ɹ̩,ɔ,7
o,æ,7
d,ɑ,6
n̩,ɑ,6
ʒ,t,6
j,w,6
n̩,ɾ̃,6
ɹ̩,n,6
ɪ,m̩,6
i,d,6
w,f,6
n̩,æ,6
d,l,6
d,v,6
ɪ,b,6
o,ɾ,6
b,ʌ,6
ʌ̃,ɛ,6
w,o,6
ɔ,n,6
ɹ,d,6
l,b,6
ɪ̃,ʌ,6
t,ɑ,6
i,t,6
ɛ,m̩,6
ɹ,ð,6
ʊ,i,6
l,ɛ,6
j,ð,6
ʊ,v,6
p,v,6
z,n,6
ʊ,h,6
ð,v,6
ʌ,ɾ̃,6
ʌ̃,ɪ,6
d,ɹ̩,6
ʊ,n̩,6
ɹ,f,6
ɹ,w,6
t,b,6
w,m,6
e,n,6
a,n,6
t,ɾ̃,5
w,ɔ,5
m,ʊ,5
ɹ̩,ð,5
s,ʊ,5
b,d,5
ɛ,w,5
z,ʃ,5
ŋ,n̩,5
ɹ,p,5
θ,ɛ,5
i,ɪ̃,5
ɹ,o,5
ʊ,j,5
n,m̩,5
a,ð,5
a,j,5
ʌ̃,n̩,5
ɪ,e,5
p,ʌ,5
æ,z,5
k,ɪ,5
ʊ,m,5
ʃ,ʌ,5
k,s,5
e,ɹ̩,5
v,ð,5
a,ɾ,5
v,ʊ,5
n,i,5
d,ɡ,5
o,ɾ̃,5
j,ɾ̃,5
l,m̩,5
d,ɾ̃,5
ɾ,ʌ,5
ŋ,ʌ,5
ʊ,e,5
ɑ̃,ʌ,5
m,n̩,5
ŋ,d,5
v,p,5
s,m,5
j,h,5
ɛ,ɾ̃,5
a,ɔ,5
æ,ʊ,5
θ,f,5
n,ʊ,5
j,e,5
l,i,5
ʌ̃,n,5
h,m̩,5
ɹ,ɑ,5
ʃ,ɹ̩,5
u,w,5
ɹ,ʊ,5
ʌ,ʔ,5
j,z,5
æ,n,5
õ,ʊ,5
ɪ,k,5
n̩,ŋ,4
l̩,ɔ,4
ɑ,o,4
w,z,4
d,θ,4
t,l,4
u,o,4
h,t,4
j,ɑ,4
ʃ,ɹ,4
ɪ̃,ɛ,4
k,ɑ,4
ʌ̃,ɾ,4
ʊ,ɔ,4
ɹ,ɡ,4
ɾ,ɪ,4
m,j,4
ẽ,e,4
n,h,4
k,ɛ,4
m̩,ɛ,4
t,ɹ̩,4
ɾ̃,j,4
ɹ̩,m̩,4
b,ð,4
ɔ,ð,4
t,w,4
j,a,4
v,ʔ,4
ŋ,k,4
i,ʊ,4
a,ʊ,4
k,n,4
v,z,4
ɪ,ʃ,4
a,w,4
ʃ,u,4
ɡ,ŋ,4
k,ʌ,4
o,l,4
õ,ɾ,4
ʊ,æ,4
v,t,4
v,m,4
t,v,4
θ,ʌ,4
l,m,4
ɑ,d,4
t,n̩,4
h,k,4
d,o,4
o,l̩,4
i,a,4
o,j,4
w,u,4
i,ɹ,4
a,l,4
ɔ,s,4
o,ð,4
n,e,4
z,l,4
ɾ,z,4
n,v,4
j,ʒ,4
v,ɛ,4
ð,ɑ,4
ɾ,e,4
u,v,4
ɡ,ɪ,4
v,ɹ,4
i,b,4
d,k,4
t,a,4
e,n̩,4
æ,h,4
s,ʔ,4
ɹ,m̩,4
θ,z,4
f,ʌ,4
ð,ʔ,4
o,ɹ̩,4
ŋ,ɪ,4
ɹ̩,u,4
m,o,4
d,ʊ,4
u,j,4
ɪ,ɪ̃,4
l,e,4
l,z,4
n,ɑ,4
ɛ,z,4
m,ɪ,4
i,ð,4
s,w,4
ʃ,j,4
ɛ,j,4
ɹ,a,4
l,h,4
ɑ,n,4
ŋ,ɛ,4
n̩,ɹ,4
l,s,4
w,ɛ,4
a,t,4
p,m,4
a,s,4
m,ŋ,4
ŋ,i,3
ʔ,ɛ,3
ʒ,ʌ,3
ɹ̩,e,3
s,ŋ,3
ʔ,n̩,3
ɾ,i,3
k,a,3
m̩,ɪ,3
ɹ̩,ɾ̃,3
θ,k,3
θ,l,3
ð,ʊ,3
ʌ,ʒ,3
w,s,3
ĩ,ɪ̃,3
k,ŋ,3
ʌ̃,t,3
ʃ,f,3
ð,i,3
ɾ̃,o,3
ɪ,ɛ̃,3
s,ɹ,3
k,n̩,3
b,ɡ,3
t,ʃ,3
m̩,t,3
ʊ,ɡ,3
ɔ,v,3
ɾ̃,l,3
ɹ̩,w,3
æ,d,3
e,l,3
h,ɾ̃,3
ɹ̩,z,3
k,t,3
ʒ,i,3
b,f,3
l,ɑ,3
s,n,3
ɹ̩,v,3
ð,f,3
ʒ,ɹ̩,3
n,w,3
ʃ,ɑ,3
ɡ,n,3
i,n̩,3
n,l,3
i,ɾ,3
z,ɛ,3
n,k,3
ɡ,d,3
l̩,o,3
v,n̩,3
ʌ,ɪ̃,3
ẽ,ɛ̃,3
ɛ̃,n,3
d,f,3
ʊ,f,3
m,ð,3
ʔ,ɪ,3
i,n,3
ɛ,ʔ,3
a,ɾ̃,3
n,ɹ,3
m,ɹ,3
f,z,3
k,ʊ,3
o,t,3
m,f,3
m̩,b,3
ɾ̃,n̩,3
l,d,3
ɹ,i,3
ʌ̃,ɾ̃,3
b,ʊ,3
h,ɑ,3
t,æ,3
ɪ,ʒ,3
l,a,3
o,s,3
o,h,3
f,ɹ,3
w,ð,3
o,ʔ,3
ɑ,b,3
ʌ,ɡ,3
ɹ,e,3
ʊ̃,n,3
ĩ,ɪ,3
n,ɡ,3
z,æ,3
j,ŋ,3
d,j,3
a,v,3
ɔ̃,ɑ,3
ɹ̩,t,3
n̩,ð,3
ʌ̃,ɑ,3
e,ɹ,3
ð,w,3
m̩,n,3
f,s,3
b,ɪ,3
j,n̩,3
s,o,3
h,ð,3
l,t,3
b,t,3
ɑ,k,3
j,ʃ,3
f,ʊ,3
ɹ,m,3
j,ɹ,3
ɔ,æ,3
θ,n,3
u,d,3
m,i,3
a,d,3
m,l,3
æ,f,3
l,ɹ,3
l,v,3
u,b,3
z,θ,3
b,ɛ,3
k,d,3
p,ʊ,3
ð,m,3
ʔ,ð,3
æ̃,i,3
h,j,3
n,a,3
j,ɾ,3
ŋ,ɑ,3
n̩,ɾ,3
n,ʃ,3
ʔ,j,3
z,ʊ,3
β,f,2
t,ʊ,2
ɡ,i,2
t,j,2
ɑ,h,2
f,æ,2
ð,o,2
e,h,2
a,n̩,2
ɾ,m,2
ʒ,p,2
m,ɹ̩,2
ʌ,ʌ̃,2
e,ʊ,2
h,b,2
ɹ,u,2
õ,n,2
ð,j,2
ɾ̃,ɑ,2
n̩,l,2
ɾ̃,z,2
n,ʌ̃,2
ɹ̩,f,2
w,d,2
ð,a,2
u,ʔ,2
ʔ,m̩,2
u,ʒ,2
a,ʔ,2
ʃ,ɾ̃,2
w,ɹ̩,2
l,ɾ̃,2
ɛ,ɔ,2
h,z,2
m,θ,2
ð,e,2
ɛ,l̩,2
ɪ̃,ʊ,2
ɛ̃,æ,2
t,ɹ,2
ɛ,l,2
ɹ̩,d,2
ʌ̃,ɹ̩,2
ã,ɑ,2
l̩,ɑ,2
ɛ,m,2
k,p,2
i,ɡ,2
æ,b,2
s,f,2
w,ʔ,2
m,z,2
s,k,2
ɔ,u,2
θ,p,2
æ,j,2
k,z,2
f,l,2
ɹ,æ,2
h,m,2
w,t,2
l,f,2
a,m,2
ɹ,b,2
ɛ,s,2
ɾ̃,i,2
n,o,2
ɔ,a,2
d,h,2
u,t,2
e,ɾ,2
j,m,2
w,a,2
ɡ,ɛ,2
m,t,2
a,z,2
ɾ̃,ɡ,2
t,u,2
n̩,ʔ,2
i,ĩ,2
m,ʔ,2
s,ɾ̃,2
ʌ,θ,2
h,æ,2
ʌ,ʃ,2
h,l,2
ɾ,b,2
ʃ,h,2
ɹ̩,j,2
ʔ,ɡ,2
j,k,2
o,ɹ,2
ɛ,θ,2
m,d,2
e,j,2
i,w,2
ɹ̩,l,2
p,s,2
ʔ,a,2
ʊ,p,2
u,n,2
l,o,2
ʊ,b,2
j,ɹ̩,2
k,v,2
ɹ̩,o,2
ŋ,ð,2
ʔ,i,2
p,z,2
ð,n̩,2
i,o,2
i,z,2
ẽ,æ̃,2
n̩,v,2
ɑ,l,2
ɪ̃,ɹ,2
æ̃,ɛ,2
ɛ̃,n̩,2
n,l̩,2
j,l,2
u,f,2
f,u,2
l,n̩,2
ɾ,ɹ,2
ʔ,e,2
k,b,2
ɾ̃,v,2
z,f,2
ʒ,u,2
u,ɑ,2
f,t,2
æ,θ,2
i,ŋ,2
ɛ,ʌ̃,2
l̩,ɾ,2
ɑ,ɾ,2
ã,ʌ,2
ɪ,ɔ,2
ɾ,s,2
ɾ,n̩,2
n̩,i,2
s,l,2
i,ɑ,2
ɛ̃,m,2
w,h,2
m,ɾ̃,2
p,w,2
h,o,2
ʃ,i,2
e,u,2
h,ʔ,2
ʃ,l,2
ð,ɹ,2
ʃ,o,2
d,n̩,2
i,ɾ̃,2
h,ʃ,2
h,ɹ̩,2
ɛ,b,2
v,ɾ̃,2
ʒ,s,2
k,ɹ,2
ɡ,ð,2
ɪ̃,n̩,2
æ,u,2
n̩,ʊ,2
ɾ,o,2
ɔ,j,2
w,n,2
p,k,2
v,n,2
ɾ̃,h,2
ɾ̃,s,2
ʊ,θ,2
i,h,2
ɑ,ʊ,2
t,h,2
ɑ,s,2
ɛ,ɹ,2
k,j,2
ʒ,ɹ,2
b,e,2
ʊ̃,ɛ,2
s,ɾ,2
ɾ̃,ŋ,2
l,æ,2
ɑ,ɾ̃,2
v,ɹ̩,2
i,ʃ,2
n,θ,2
d,m,2
f,ð,2
ɾ̃,ʊ,2
s,a,2
ɪ̃,ɾ̃,2
o,ɡ,2
v,ɾ,2
l,ɹ̩,2
ɹ,ʔ,2
d,æ,2
e,v,1
l̩,i,1
n̩,e,1
ʌ̃,u,1
ʔ,w,1
k,w,1
ɹ̩,ʃ,1
ʃ,ð,1
ʒ,w,1
k,ð,1
k,θ,1
ɾ,l,1
e,ɔ,1
b,z,1
n̩,o,1
ɡ,w,1
ʔ,z,1
ɑ,f,1
z,m,1
n̩,ɛ̃,1
a,ɹ̩,1
ɪ̃,n,1
ã,ɹ,1
ʊ̃,a,1
h,s,1
e,ɪ,1
i,k,1
u,ɾ̃,1
n̩,l̩,1
æ,o,1
u,ð,1
ɾ̃,w,1
s,n̩,1
ɹ̩,h,1
z,ʔ,1
d,u,1
d,w,1
b,æ,1
o,z,1
ɹ,n̩,1
u,l,1
æ̃,ɾ̃,1
a,θ,1
θ,ŋ,1
ɔ,h,1
d,ɹ,1
ɔ,l,1
ẽ,æ,1
ɪ̃,m,1
ʔ,ɪ̃,1
ɪ,ʌ̃,1
ɹ̩,b,1
ɑ,n̩,1
ɹ̩,ɾ,1
ʃ,e,1
ɛ̃,ɑ,1
õ,a,1
i,l,1
θ,ɾ̃,1
ɹ,ɔ,1
θ,m̩,1
p,ɹ̩,1
a,ŋ,1
k,ʃ,1
ɡ,ɾ,1
θ,ʊ,1
ʌ̃,ʔ,1
ŋ,ɪ̃,1
ɾ̃,l̩,1
æ,s,1
ʒ,l,1
t,m̩,1
b,ɾ̃,1
ʃ,m,1
n̩,k,1
m̩,f,1
o,f,1
ɹ,ʌ̃,1
z,ɾ̃,1
u,m,1
ɑ,ɹ,1
t,ɡ,1
h,a,1
z,ɹ,1
æ̃,z,1
æ̃,ɛ̃,1
õ,m,1
ʊ̃,ɑ,1
ɪ,æ̃,1
n,ɪ̃,1
l,ɪ̃,1
w,j,1
æ̃,ɾ,1
θ,ʒ,1
e,ɾ̃,1
ɔ,i,1
ʔ,æ,1
ɪ̃,j,1
b,m̩,1
f,h,1
ɛ̃,ɾ̃,1
v,ɡ,1
b,j,1
e,æ̃,1
θ,n̩,1
ɛ,ɪ̃,1
w,ɾ,1
ĩ,n,1
ɾ̃,b,1
j,f,1
s,ɹ̩,1
ɡ,ʊ,1
n̩,z,1
ʃ,ɛ,1
n̩,d,1
m̩,l,1
s,p,1
f,b,1
ŋ,l,1
s,ɑ,1
l,j,1
ɡ,t,1
h,u,1
ɑ,ʔ,1
ɔ̃,o,1
ẽ,i,1
ɑ,m,1
ʒ,b,1
ɑ,u,1
a,b,1
s,i,1
ɾ̃,p,1
n̩,ɪ̃,1
p,n,1
u,ɔ,1
n,ʒ,1
h,v,1
l,p,1
n̩,j,1
ẽ,p,1
ð,u,1
e,ɛ̃,1
h,d,1
m,e,1
d,a,1
n,ɹ̩,1
ð,h,1
ʃ,m̩,1
f,i,1
ʃ,a,1
b,u,1
ɾ,ɔ,1
θ,æ,1
f,m,1
ɛ̃,a,1
ã,o,1
O,m,1
I,i,1
ã,ɪ,1
n,f,1
z,u,1
s,b,1
n̩,h,1
ð,m̩,1
ɔ,θ,1
m̩,ð,1
u,e,1
h,n̩,1
ʔ,ɑ,1
ɛ,u,1
m,ɑ,1
v,o,1
ʊ,k,1
ɾ,h,1
ʌ̃,æ,1
ʔ,v,1
æ,ʔ,1
æ,ɾ̃,1
v,θ,1
ɾ,ɑ,1
h,ɔ,1
p,i,1
n̩,ʒ,1
i,s,1
ʒ,ʊ,1
j,p,1
v,l,1
u,z,1
æ,ɹ̩,1
ɑ̃,ɔ,1
o,ŋ,1
s,ʒ,1
a,h,1
æ,n̩,1
l̩,m,1
ʒ,j,1
s,e,1
ɔ,ɹ,1
ɔ,t,1
ŋ,t,1
ɾ̃,d,1
m̩,ɾ̃,1
ɾ̃,ʔ,1
ɾ,a,1
p,ɡ,1
ɾ̃,a,1
w,n̩,1
ŋ,w,1
h,ɹ,1
p,u,1
ɡ,j,1
k,m̩,1
k,i,1
s,ɡ,1
w,ʒ,1
z,a,1
b,ɹ̩,1
ɹ,ɾ̃,1
p,n̩,1
ʃ,θ,1
z,b,1
m,s,1
k,æ,1
æ̃,ɪ,1
æ̃,e,1
ʒ,ɑ,1
h,ɡ,1
b,n,1
s,æ,1
ð,ɔ,1
s,u,1
ɾ,w,1
m̩,ɹ̩,1
ɡ,m,1
ʃ,k,1
v,e,1
ð,ɾ̃,1
ɔ,l̩,1
w,e,1
θ,d,1
ʒ,ɛ,1
m,k,1
f,k,1
ɪ̃,t,1
ʌ̃,m,1
p,ð,1
ʃ,n,1
ʃ,ɡ,1
l,θ,1
ɛ̃,e,1
d,ɔ,1
m̩,ɹ,1
m̩,l̩,1
ɹ,k,1
n̩,w,1
ɾ̃,æ,1
ɑ,e,1
ɔ,ʒ,1
ɪ,p,1
o,b,1
ɑ̃,ɹ,1
ɡ,ʔ,1
s,ɔ,1
ɪ̃,æ,1
f,ɹ̩,1
ŋ,z,1
v,ɑ,1
ʌ,õ,1
n,ʊ̃,1
f,ɡ,1
ð,ŋ,1
v,a,1
l,ʔ,1
f,e,1
ʊ,m̩,1
i,ʔ,1
ʌ,p,1
õ,l̩,1
o,i,1
ŋ,ʔ,1
ʌ,ŋ,1
ʊ̃,ʌ,1
f,ɪ,1
ʊ̃,ð,1
l,ɔ,1
k,h,1
ũ,u,1
o,e,1
õ,i,1
ɑ,ð,1
u,ɾ,1
ɾ̃,ɹ,1
õ,ɛ,1
v,i,1
o,m,1
ʊ̃,j,1
õ,f,1
ŋ,s,1
ŋ,ɡ,1
ɹ̩,s,1
æ,ɹ,1
j,v,1
z,ɾ,1
f,d,1
f,ɛ,1
ð,ɡ,1
θ,ɪ̃,1
ɔ,ɾ,1
e,θ,1
ʔ,ɾ̃,1
æ,ɾ,1
ɪ̃,ŋ,1
m,ɾ,1
l̩,u,1
ɹ̩,n̩,1
ʌ̃,o,1
ɡ,ɹ̩,1
m̩,ɑ,1
j,b,1
b,s,1
l̩,n̩,1
ʌ,ɛ̃,1
d,m̩,1
ɑ,w,1
ɹ,j,1
ʒ,θ,1
θ,ɑ,1
ʃ,n̩,1
d,ʒ,1
v,æ,1
l̩,z,1
f,ɔ,1
v,j,1
u,l̩,1
ã,ʊ,1
æ,ɔ,1
ɛ,f,1
ĩ,ɛ,1
o,p,1
l,k,1
k,l,1
s,v,1
ɛ̃,t,1
b,θ,1
k,m,1
ʊ̃,ʔ,1
f,ʃ,1
ʃ,ɔ,1
t,m,1
m̩,w,1
f,w,1
m̩,p,1
ɾ,f,1
l̩,n,1
ʔ,s,1
k,f,1
ʔ,ʃ,1
ã,ɛ,1
z,p,1
l̩,h,1
ʊ̃,ɾ̃,1
v,m̩,1
θ,h,1
æ,ɡ,1
l̩,w,1
ɹ,θ,1
ʊ,ʒ,1
j,ʊ,1
ĩ,æ,1
